Experiment,Treatment,Concentration,Sample,Distance,REGR,E1,E2,E3,C1,C2,C3,S
NREXP318,PEG,400,2,8,0,-0.822766059,-0.601849911,-0.379397133,-0.704666264,-0.601930639,-0.498620638,-0.601942553
NREXP318,PEG,400,2,8.5,0,-0.822541597,-0.601366105,-0.379172672,-0.704252136,-0.60141958,-0.49820651,-0.601427466
NREXP318,PEG,400,3,0,0,-0.879415019,-0.723498756,-0.436046093,-0.809109147,-0.73045116,-0.603063521,-0.731517062
NREXP318,PEG,400,3,0.5,0.029386891,-0.909934242,-0.785741917,-0.466565317,-0.863991543,-0.796118646,-0.657945917,-0.79775866
NREXP318,PEG,400,3,1,0.169002098,-0.972830464,-0.908572068,-0.529461539,-0.974174598,-0.92541365,-0.768128972,-0.928132864
NREXP318,PEG,400,3,1.5,0.335011595,-1.020990726,-0.999194424,-0.5776218,-1.0565631,-1.020591997,-0.850517474,-1.024059893
NREXP318,PEG,400,3,2,0.136512339,-0.977448417,-0.920334871,-0.534079492,-0.983781904,-0.937956851,-0.777736278,-0.940812665
NREXP318,PEG,400,3,2.5,0.136512339,-0.944113954,-0.850584267,-0.500745029,-0.922805329,-0.864263896,-0.716759703,-0.866455961
NREXP318,PEG,400,3,3,0.034877397,-0.896208786,-0.755837884,-0.45283986,-0.838463063,-0.76450355,-0.632417437,-0.765880082
NREXP318,PEG,400,3,3.5,0.034877397,-0.870089427,-0.700528052,-0.426720502,-0.790506363,-0.706066096,-0.584460737,-0.706934923
NREXP318,PEG,400,3,4,0.007631447,-0.848909005,-0.657204382,-0.405540079,-0.752516867,-0.660385279,-0.546471241,-0.660880066
NREXP318,PEG,400,3,4.5,0.007631447,-0.838057015,-0.63406912,-0.39468809,-0.732554128,-0.63594314,-0.526508502,-0.636232174
NREXP318,PEG,400,3,5,0.002402741,-0.831100603,-0.619529019,-0.387731677,-0.719929102,-0.620599484,-0.513883476,-0.620763981
NREXP318,PEG,400,3,5.5,0.002402741,-0.827584696,-0.61199516,-0.384215771,-0.713452084,-0.612640404,-0.507406459,-0.612739598
NREXP318,PEG,400,3,6,0.002402741,-0.825565026,-0.607664816,-0.3821961,-0.709730632,-0.608065622,-0.503685006,-0.608127361
NREXP318,PEG,400,3,6.5,0,-0.823935873,-0.60435085,-0.380566947,-0.706819992,-0.604572812,-0.500774366,-0.604606671
NREXP318,PEG,400,3,7,0,-0.823312564,-0.603025207,-0.379943639,-0.705674315,-0.603172327,-0.499628689,-0.603194371
NREXP318,PEG,400,4,0,0,-0.974115483,-0.92508725,-0.530746557,-0.983276814,-0.943442387,-0.777231188,-0.946328472
NREXP318,PEG,400,4,0.5,0.314586645,-1.061539195,-1.08801282,-0.61817027,-1.132150409,-1.114495205,-0.926104784,-1.11872989
NREXP318,PEG,400,4,1,0.314586645,-1.090876046,-1.14901689,-0.647507121,-1.185721853,-1.17895057,-0.979676227,-1.183781785
NREXP318,PEG,400,4,1.5,0.314586645,-1.085321545,-1.13765173,-0.641952619,-1.175652784,-1.166951479,-0.969607158,-1.171676607
NREXP318,PEG,400,4,2,0.199893474,-1.03953586,-1.048445225,-0.596166935,-1.095727888,-1.073092418,-0.889682262,-1.077058865
NREXP318,PEG,400,4,2.5,0.199893474,-0.999044807,-0.962982459,-0.555675882,-1.021452463,-0.982794974,-0.815406838,-0.985966236
NREXP318,PEG,400,4,3,0.078058833,-0.936706649,-0.839044317,-0.493337724,-0.911352304,-0.85226508,-0.705306679,-0.854367737
NREXP318,PEG,400,4,3.5,0.033484452,-0.892658185,-0.748708408,-0.449289259,-0.832070239,-0.756974439,-0.626024614,-0.758274963
NREXP318,PEG,400,4,4,0.033484452,-0.86790139,-0.695997769,-0.424532464,-0.786534897,-0.701281828,-0.580489271,-0.702106216
NREXP318,PEG,400,4,4.5,0.006468496,-0.847613353,-0.654583466,-0.404244428,-0.750189309,-0.657619128,-0.544143684,-0.658087647
NREXP318,PEG,400,4,5,0,-0.837431309,-0.633370413,-0.394062383,-0.731708235,-0.635230197,-0.525662609,-0.635512296
NREXP318,PEG,400,4,5.5,0,-0.83532698,-0.628857737,-0.391958054,-0.727834655,-0.630464342,-0.521789029,-0.630709394
NREXP318,PEG,400,4,6,0,-0.840112785,-0.638751024,-0.39674386,-0.736560696,-0.640918231,-0.530515071,-0.641263023
NREXP318,PEG,400,4,6.5,0.058140326,-0.855776329,-0.66779675,-0.412407403,-0.763163889,-0.671406105,-0.557118264,-0.671991495
NREXP318,PEG,400,4,7,0.058140326,-0.85517581,-0.666502466,-0.411806885,-0.762055945,-0.670038905,-0.556010319,-0.670613499
NREXP318,PEG,400,4,7.5,0,-0.838004991,-0.634208918,-0.394636066,-0.732671893,-0.636120157,-0.526626267,-0.636426916
NREXP318,PEG,400,4,8,0,-0.830635646,-0.618755456,-0.38726672,-0.719179982,-0.619792262,-0.513134356,-0.61995184
NREXP318,PEG,400,4,8.5,0,-0.827745116,-0.612574026,-0.38437619,-0.713852212,-0.613259648,-0.507806587,-0.613362407
NREXP318,PEG,400,5,0,0,-0.899696809,-0.766215417,-0.456327883,-0.846297348,-0.775587267,-0.640251722,-0.777056843
NREXP318,PEG,400,5,0.5,0.153048105,-0.944085391,-0.849475069,-0.500716466,-0.922150038,-0.863026522,-0.716104412,-0.865186574
NREXP318,PEG,400,5,1,0.153048105,-0.963027908,-0.889171122,-0.519658983,-0.956823835,-0.90496898,-0.750778209,-0.907508196
NREXP318,PEG,400,5,1.5,0.153048105,-0.970302326,-0.904725268,-0.5269334,-0.970231507,-0.92140686,-0.764185881,-0.924089181
NREXP318,PEG,400,5,2,0.153048105,-0.969912574,-0.903912296,-0.526543649,-0.969516169,-0.920546963,-0.763470544,-0.923220578
NREXP318,PEG,400,5,2.5,0.153048105,-0.961588146,-0.88634559,-0.518219221,-0.954248003,-0.901986886,-0.748202377,-0.90449746
NREXP318,PEG,400,5,3,0.102915166,-0.939726768,-0.843345522,-0.496357842,-0.915898737,-0.856728129,-0.709853111,-0.85887484
NREXP318,PEG,400,5,3.5,0.102915166,-0.923353189,-0.808510168,-0.479984263,-0.88578827,-0.819921497,-0.679742644,-0.821752001
NREXP318,PEG,400,5,4,0.102915166,-0.902575918,-0.764461074,-0.459206993,-0.847623248,-0.773380597,-0.641577623,-0.774807493
NREXP318,PEG,400,5,4.5,0.012371717,-0.864221168,-0.689312923,-0.420852243,-0.780465419,-0.694294874,-0.574419794,-0.69508358
NREXP318,PEG,400,5,5,0,-0.842910263,-0.64507442,-0.399541338,-0.741799871,-0.64759782,-0.535754245,-0.647986365
NREXP318,PEG,400,5,5.5,0,-0.832771748,-0.623392593,-0.389402823,-0.723124901,-0.624688803,-0.517079275,-0.624883801
NREXP318,PEG,400,5,6,0,-0.828120325,-0.613382875,-0.3847514,-0.71454422,-0.614113888,-0.508498594,-0.614223033
NREXP318,PEG,400,5,6.5,0,-0.826552883,-0.609968363,-0.383183957,-0.711643276,-0.610507216,-0.50559765,-0.610589209
NREXP318,PEG,400,5,7,0.005054816,-0.827404333,-0.611385362,-0.384035408,-0.713013707,-0.611987668,-0.506968081,-0.612082245
NREXP318,PEG,400,5,7.5,0.005054816,-0.828074164,-0.612756414,-0.384705238,-0.714231908,-0.613436622,-0.508186282,-0.613545751
NREXP318,PEG,400,5,8,0.009814109,-0.82916824,-0.614728472,-0.385799315,-0.716062528,-0.615503898,-0.510016902,-0.615629371
NREXP318,PEG,400,5,8.5,0.009814109,-0.828369058,-0.613043325,-0.385000132,-0.714597126,-0.613723485,-0.508551501,-0.613833321
NREXP318,PEG,400,5,9,0,-0.825133082,-0.606868943,-0.381764156,-0.709014795,-0.607233763,-0.502969169,-0.607291887
NREXP318,PEG,400,5,9.5,0,-0.82372974,-0.603917375,-0.380360815,-0.706443303,-0.604115216,-0.500397678,-0.604145539
NREXP318,PEG,400,5,10,0,-0.823178349,-0.602737211,-0.379809424,-0.705426877,-0.602868062,-0.499381251,-0.602887639
NREXP318,PEG,400,6,0,0,-0.998154551,-0.976092531,-0.554785626,-1.02745563,-0.997337367,-0.821410004,-1.000695189
NREXP318,PEG,400,6,0.5,0.401717146,-1.100553881,-1.164343837,-0.657184956,-1.200529566,-1.194844143,-0.99448394,-1.199745701
NREXP318,PEG,400,6,1,0.401717146,-1.114576631,-1.19269837,-0.671207705,-1.225911708,-1.224798952,-1.019866082,-1.229998439
NREXP318,PEG,400,6,1.5,0.287344219,-1.054515828,-1.074409919,-0.611146903,-1.120107176,-1.100223726,-0.91406155,-1.10437472
NREXP318,PEG,400,6,2,0,-0.951675405,-0.876910398,-0.50830648,-0.941920875,-0.892549181,-0.735875249,-0.895023736
NREXP318,PEG,400,6,2.5,0,-0.924131896,-0.817934587,-0.480762971,-0.891152342,-0.830229856,-0.685106716,-0.832173351
NREXP318,PEG,400,6,3,0.279940407,-0.956857732,-0.867882514,-0.513488807,-0.940982136,-0.882034362,-0.734936511,-0.884291279
NREXP318,PEG,400,6,3.5,0,-0.889783574,-0.74418143,-0.446414649,-0.827807727,-0.752303318,-0.621762101,-0.753598362
NREXP318,PEG,400,6,4,0,-0.864832015,-0.692182922,-0.42146309,-0.782242803,-0.697373632,-0.576197177,-0.698176696
NREXP318,PEG,400,6,4.5,0,-0.862439791,-0.686523529,-0.419070865,-0.77767955,-0.691389735,-0.571633924,-0.692154475
NREXP318,PEG,400,6,5,0.096590783,-0.883479448,-0.724061191,-0.440110523,-0.812684348,-0.730717365,-0.606638723,-0.731788465
NREXP318,PEG,400,6,5.5,0.096590783,-0.880278675,-0.71714748,-0.436909749,-0.806774752,-0.723414009,-0.600729126,-0.724427569
NREXP318,PEG,400,6,6,0.002387983,-0.851265607,-0.662252767,-0.407896681,-0.756965756,-0.665741335,-0.550920131,-0.666299683
NREXP318,PEG,400,6,6.5,0.002387983,-0.838566483,-0.63557787,-0.395197558,-0.733705233,-0.637557523,-0.527659607,-0.637863903
NREXP318,PEG,400,6,7,0.002387983,-0.833171382,-0.624025963,-0.389802456,-0.723759661,-0.62535027,-0.517714035,-0.625552162
NREXP318,PEG,400,6,7.5,0.002387983,-0.83214863,-0.621803252,-0.388779705,-0.721870194,-0.623003124,-0.515824569,-0.62318782
NREXP318,PEG,400,6,8,0.002387983,-0.835025105,-0.627758691,-0.391656179,-0.727117677,-0.629296141,-0.521072052,-0.629540698
NREXP318,PEG,400,6,8.5,0.035571826,-0.84415914,-0.644754366,-0.400790215,-0.742659471,-0.6471385,-0.536613845,-0.647523934
NREXP318,PEG,500,1,0,0,-1.600473739,-1.277453786,-0.664105038,-1.457618433,-1.292915697,-1.022462373,-1.295364931
NREXP318,PEG,500,1,0.5,0.358211957,-1.676564426,-1.414327437,-0.740195724,-1.584340415,-1.436292569,-1.149184354,-1.439799376
NREXP318,PEG,500,1,1,0.085428506,-1.643986546,-1.363008836,-0.707617844,-1.53420924,-1.383016885,-1.09905318,-1.386232536
NREXP318,PEG,500,1,1.5,0.175986398,-1.662811286,-1.396763201,-0.726442585,-1.565507608,-1.418371567,-1.130351548,-1.421851111
NREXP318,PEG,500,1,2,0.361832739,-1.685866369,-1.432965914,-0.749497667,-1.601082575,-1.455976608,-1.165926514,-1.459682857
NREXP318,PEG,500,1,2.5,0.065084865,-1.606926847,-1.285700241,-0.670558145,-1.466843548,-1.301406033,-1.031687487,-1.303929597
NREXP318,PEG,500,1,3,0.065084865,-1.569609133,-1.207334335,-0.633240432,-1.398510578,-1.218612482,-0.963354517,-1.22040107
NREXP318,PEG,500,1,3.5,0.065084865,-1.54721384,-1.159355669,-0.610845139,-1.357223307,-1.167913554,-0.922067246,-1.169270938
NREXP318,PEG,500,1,4,0.065084865,-1.527632989,-1.117669351,-0.591264287,-1.321215618,-1.12387109,-0.886059557,-1.124854036
NREXP318,PEG,500,1,4.5,0,-1.499066224,-1.061435221,-0.562697522,-1.271086368,-1.064682465,-0.835930307,-1.065191234
NREXP318,PEG,500,1,5,0,-1.486136626,-1.034048413,-0.549767925,-1.247347852,-1.035748245,-0.812191791,-1.03600763
NREXP318,PEG,500,1,5.5,0,-1.480505082,-1.021900413,-0.544136381,-1.236946826,-1.022912724,-0.801790766,-1.023067044
NREXP318,PEG,500,1,6,0.009725129,-1.479417358,-1.018826688,-0.543048657,-1.234569876,-1.019632547,-0.799413815,-1.019757907
NREXP318,PEG,500,1,6.5,0.001789589,-1.47623193,-1.012552586,-0.539863229,-1.228992614,-1.013031587,-0.793836553,-1.013106562
NREXP318,PEG,500,1,7,0,-1.474317241,-1.008623589,-0.53794854,-1.225544285,-1.008887044,-0.790388225,-1.008927426
NREXP318,PEG,500,1,7.5,0,-1.473579107,-1.007051572,-0.537210405,-1.224186318,-1.007226038,-0.789030257,-1.007252202
NREXP318,PEG,500,2,0,0,-1.576829263,-1.22776229,-0.640460561,-1.414297708,-1.240411364,-0.979141647,-1.242389563
NREXP318,PEG,500,2,0.5,0.192263439,-1.63629227,-1.340240548,-0.699923569,-1.516403382,-1.35858945,-1.081247322,-1.361509813
NREXP318,PEG,500,2,1,0.192263439,-1.66959933,-1.409789742,-0.733230628,-1.577295976,-1.432071297,-1.142139915,-1.435660163
NREXP318,PEG,500,2,1.5,0.317938718,-1.702022441,-1.470307864,-0.76565374,-1.632388752,-1.495584766,-1.197232691,-1.499656269
NREXP318,PEG,500,2,2,0.171390883,-1.670825129,-1.414117695,-0.734456427,-1.580403024,-1.43672179,-1.145246963,-1.440359487
NREXP318,PEG,500,2,2.5,0.171390883,-1.651787106,-1.374091222,-0.715418405,-1.54553158,-1.394434436,-1.110375519,-1.397698784
NREXP318,PEG,500,2,3,0.171390883,-1.631451797,-1.33052179,-0.695083095,-1.508041312,-1.348394795,-1.072885251,-1.351267642
NREXP318,PEG,500,2,3.5,0.171390883,-1.5988371,-1.261525748,-0.662468399,-1.448177102,-1.275497371,-1.013021041,-1.277735121
NREXP318,PEG,500,2,4,0,-1.532641772,-1.132901868,-0.596273071,-1.332831144,-1.140190144,-0.897675083,-1.141342697
NREXP318,PEG,500,2,4.5,0,-1.502317769,-1.068829142,-0.565949068,-1.277192519,-1.07249471,-0.842036458,-1.073055648
NREXP318,PEG,500,2,5,0,-1.487757067,-1.037593136,-0.551388366,-1.250343724,-1.039489864,-0.815187663,-1.039773872
NREXP318,PEG,500,2,5.5,0,-1.481192131,-1.02346052,-0.54482343,-1.238232372,-1.024559451,-0.803076311,-1.024722595
NREXP318,PEG,500,2,6,0,-1.479244982,-1.019258211,-0.54287628,-1.234639584,-1.020120889,-0.799483524,-1.020249841
NREXP318,PEG,500,2,6.5,0,-1.480933418,-1.022837531,-0.544564717,-1.237747974,-1.023905285,-0.802591913,-1.024070218
NREXP318,PEG,500,2,7,0,-1.48726241,-1.035952031,-0.550893708,-1.24928924,-1.037760446,-0.81413318,-1.038053646
NREXP318,PEG,500,2,7.5,0.079275992,-1.503449376,-1.064937215,-0.567080675,-1.276159117,-1.06811209,-0.841003057,-1.068626192
NREXP318,PEG,500,2,8,0,-1.487861308,-1.037241809,-0.551492606,-1.250394173,-1.03912301,-0.815238113,-1.039427231
NREXP318,PEG,500,2,8.5,0,-1.482438197,-1.02607224,-0.546069495,-1.240523861,-1.027323069,-0.8053678,-1.027516575
NREXP318,PEG,500,3,0,0,-1.608367185,-1.294328416,-0.671998483,-1.472178151,-1.310753775,-1.03702209,-1.313364581
NREXP318,PEG,500,3,0.5,0.347447562,-1.688701558,-1.439590535,-0.752332857,-1.606705062,-1.463021555,-1.171549001,-1.466802784
NREXP318,PEG,500,3,1,0.347447562,-1.679724259,-1.420267956,-0.743355557,-1.590143352,-1.442607839,-1.154987291,-1.446223088
NREXP318,PEG,500,3,1.5,0,-1.576810728,-1.226558864,-0.640442026,-1.413980677,-1.239149873,-0.978824616,-1.241165581
NREXP318,PEG,500,3,2,0,-1.537589598,-1.143899336,-0.601220897,-1.342063352,-1.151813,-0.906907292,-1.153054715
NREXP318,PEG,500,3,2.5,0.104605377,-1.535334804,-1.131544906,-0.598966103,-1.333982859,-1.138392904,-0.898826798,-1.139471651
NREXP318,PEG,500,3,3,0,-1.502380855,-1.068342587,-0.566012154,-1.277136761,-1.071978213,-0.8419807,-1.072551049
NREXP318,PEG,500,3,3.5,0,-1.487687624,-1.037366012,-0.551318923,-1.250206314,-1.03925404,-0.815050253,-1.039543368
NREXP318,PEG,500,3,4,0,-1.481146555,-1.023290175,-0.544777853,-1.238132446,-1.024380886,-0.802976386,-1.024546749
NREXP318,PEG,500,3,4.5,0.008541106,-1.479446721,-1.019000003,-0.54307802,-1.234674121,-1.019819428,-0.79951806,-1.019945647
NREXP318,PEG,500,3,5,0,-1.476329313,-1.01291713,-0.539960611,-1.229245201,-1.013422545,-0.794089141,-1.013500204
NREXP318,PEG,500,3,5.5,0,-1.47557942,-1.011350757,-0.539210718,-1.227875571,-1.011768167,-0.79271951,-1.011831524
NREXP318,PEG,500,3,6,0,-1.476616052,-1.013531747,-0.540247351,-1.229774869,-1.014072423,-0.794618808,-1.014156223
NREXP318,PEG,500,3,6.5,0.007726862,-1.48016491,-1.020534175,-0.543796209,-1.236015197,-1.021444748,-0.800859136,-1.021588911
NREXP318,PEG,500,3,7,0.007726862,-1.483414007,-1.027357177,-0.547045305,-1.241966188,-1.028653806,-0.806810127,-1.028862634
NREXP318,PEG,500,3,7.5,0.024223586,-1.488673466,-1.037348591,-0.552304765,-1.251017693,-1.039153429,-0.815861632,-1.039445886
NREXP318,PEG,500,4,0,0,-1.548739659,-1.167614122,-0.612370958,-1.362553527,-1.176864968,-0.927397466,-1.178315959
NREXP318,PEG,500,4,0.5,0.152108927,-1.592588334,-1.249790759,-0.656219632,-1.437447422,-1.263162916,-1.002291361,-1.265294627
NREXP318,PEG,500,4,1,0.152108927,-1.610734863,-1.287814331,-0.674366162,-1.470658634,-1.30333668,-1.035502573,-1.305829906
NREXP318,PEG,500,4,1.5,0.152108927,-1.616436724,-1.300300287,-0.680068022,-1.481252056,-1.316534145,-1.046095996,-1.319135754
NREXP318,PEG,500,4,2,0.099733983,-1.611640512,-1.293654328,-0.67527181,-1.474334301,-1.309693131,-1.03917824,-1.312264193
NREXP318,PEG,500,4,2.5,0.178022609,-1.627587272,-1.322016705,-0.69121857,-1.500752435,-1.339390691,-1.065596374,-1.342183631
NREXP318,PEG,500,4,3,0.178022609,-1.623816747,-1.313490685,-0.687448046,-1.49367464,-1.330378678,-1.058518579,-1.333105688
NREXP318,PEG,500,4,3.5,0.178022609,-1.60009024,-1.263538643,-0.663721538,-1.450192849,-1.277603602,-1.015036789,-1.279865174
NREXP318,PEG,500,4,4,0.011379399,-1.539942567,-1.147537937,-0.603573865,-1.345814827,-1.155616714,-0.910658766,-1.156901681
NREXP318,PEG,500,4,4.5,0.011379399,-1.513099111,-1.090813645,-0.576730409,-1.296557651,-1.095684019,-0.86140159,-1.09644394
NREXP318,PEG,500,4,5,0.030407523,-1.501811805,-1.065296163,-0.565443103,-1.275049401,-1.068655389,-0.839893341,-1.06917792
NREXP318,PEG,500,4,5.5,0,-1.487711257,-1.037261886,-0.551342555,-1.250203152,-1.039142055,-0.815047091,-1.039432978
NREXP318,PEG,500,4,6,0,-1.482425763,-1.025997771,-0.546057061,-1.240484421,-1.027242847,-0.805328361,-1.027435011
NREXP318,PEG,500,4,6.5,0.010930297,-1.482777235,-1.025850407,-0.546408534,-1.24069295,-1.027049413,-0.805536889,-1.027239038
NREXP318,PEG,500,4,7,0.017341551,-1.482444692,-1.024659082,-0.54607599,-1.239837362,-1.025769164,-0.804681301,-1.025946694
NREXP318,PEG,500,4,7.5,0,-1.477219006,-1.014759701,-0.540850304,-1.230869856,-1.015370141,-0.795713795,-1.015467099
NREXP318,PEG,500,4,8,0,-1.475074275,-1.010257182,-0.538705574,-1.22694311,-1.010613302,-0.791787049,-1.010668114
NREXP318,PEG,500,4,8.5,0,-1.474469505,-1.008938963,-0.538100804,-1.225821849,-1.009220236,-0.790665788,-1.009263774
NREXP318,PEG,500,4,9,0.003897262,-1.475167926,-1.010129935,-0.538799225,-1.226956616,-1.010465128,-0.791800556,-1.010518197
NREXP318,PEG,500,5,0,0,-1.653932203,-1.391602743,-0.717563502,-1.556047767,-1.413528328,-1.120891706,-1.417006318
NREXP318,PEG,500,5,0.5,0.44643095,-1.760616376,-1.585643824,-0.824247675,-1.735282475,-1.616991753,-1.300126415,-1.622042791
NREXP318,PEG,500,5,1,0.44643095,-1.757937986,-1.579291841,-0.821569285,-1.730194077,-1.610284099,-1.295038016,-1.61530174
NREXP318,PEG,500,5,1.5,0.08161203,-1.646698528,-1.36893041,-0.710329826,-1.539314584,-1.389289687,-1.104158523,-1.392568038
NREXP318,PEG,500,5,2,0.111136933,-1.591326181,-1.250687132,-0.65495748,-1.436839855,-1.264256298,-1.001683795,-1.266400241
NREXP318,PEG,500,5,2.5,0,-1.532990613,-1.134143171,-0.596621912,-1.333589519,-1.141495877,-0.898433459,-1.142637365
NREXP318,PEG,500,5,3,0,-1.508960973,-1.083139119,-0.572592272,-1.289448378,-1.087611469,-0.854292318,-1.088292935
NREXP318,PEG,500,5,3.5,0,-1.504099921,-1.072250141,-0.567731219,-1.280366343,-1.076107483,-0.845210282,-1.07670867
NREXP318,PEG,500,5,4,0.068746689,-1.517555943,-1.095688275,-0.581187241,-1.302478393,-1.100635436,-0.867322332,-1.101428298
NREXP318,PEG,500,5,4.5,0.068746689,-1.514634681,-1.089392644,-0.578265979,-1.297088733,-1.093985066,-0.861932673,-1.09472529
NREXP318,PEG,500,5,5,0,-1.493845624,-1.050157386,-0.557476922,-1.261447752,-1.052769282,-0.826291691,-1.053184678
NREXP318,PEG,500,5,5.5,0,-1.486129854,-1.03400865,-0.549761153,-1.247332879,-1.035707908,-0.812176818,-1.03596998
NREXP318,PEG,500,5,6,0,-1.485765888,-1.033047031,-0.549397187,-1.246610384,-1.034690651,-0.811454324,-1.034948323
NREXP318,PEG,500,5,6.5,0.031832377,-1.493288591,-1.046686406,-0.556919889,-1.259233007,-1.048991463,-0.824076946,-1.0493608
NREXP318,PEG,500,6,0,0,-1.579256498,-1.233229872,-0.642887796,-1.418830891,-1.246184259,-0.983674831,-1.248197846
NREXP318,PEG,500,6,0.5,0.163940259,-1.639119831,-1.348665735,-0.702751129,-1.522770682,-1.367592654,-1.087614622,-1.370594316
NREXP318,PEG,500,6,1,0.163940259,-1.691031542,-1.456720339,-0.754662841,-1.617578274,-1.481754772,-1.182422214,-1.485803208
NREXP318,PEG,500,6,1.5,0.557651708,-1.775772255,-1.609861636,-0.839403554,-1.759020741,-1.642207619,-1.32386468,-1.647444713
NREXP318,PEG,500,6,2,0.172611766,-1.689325857,-1.452270766,-0.752957155,-1.614072633,-1.477026471,-1.178916573,-1.48104085
NREXP318,PEG,500,6,2.5,0.172611766,-1.629847631,-1.327859442,-0.69347893,-1.505291069,-1.34558557,-1.070135008,-1.348417112
NREXP318,PEG,500,6,3,0.007732879,-1.552895425,-1.175803287,-0.616526724,-1.369873725,-1.185488406,-0.934717664,-1.187010968
NREXP318,PEG,500,6,3.5,0.007732879,-1.517823116,-1.101468913,-0.581454414,-1.305463117,-1.106951227,-0.870307056,-1.107794146
NREXP318,PEG,500,6,4,0.007732879,-1.502246889,-1.067916552,-0.565878188,-1.276709309,-1.071500429,-0.841553248,-1.072052001
NREXP318,PEG,500,6,4.5,0.025129812,-1.498349758,-1.058145122,-0.561981056,-1.268839833,-1.061119113,-0.833683773,-1.061585322
NREXP318,PEG,500,6,5,0.020545131,-1.493509397,-1.047977178,-0.557140695,-1.260061469,-1.050393448,-0.824905408,-1.050777983
NREXP318,PEG,500,6,5.5,0.020545131,-1.488446371,-1.037238118,-0.552077669,-1.250763957,-1.039048417,-0.815607897,-1.039336707
NREXP318,PEG,500,6,6,0,-1.479932926,-1.020574668,-0.543564224,-1.235870249,-1.02151366,-0.800714188,-1.021661475
NREXP318,PEG,500,6,6.5,0,-1.475994191,-1.012239664,-0.53962549,-1.228640366,-1.012707516,-0.793484305,-1.012778953
NREXP318,PEG,500,6,7,0,-1.474064517,-1.008098223,-0.537695815,-1.225082003,-1.008331668,-0.789925942,-1.008366601
NREXP318,PEG,500,6,7.5,0,-1.473118825,-1.006062077,-0.536750123,-1.223337321,-1.006180609,-0.78818126,-1.006198179
NREXP318,PEG,500,6,8,0,-1.472671101,-1.005097304,-0.5363024,-1.222511284,-1.00516146,-0.787355223,-1.005170933
NREXP318,PEG,500,6,8.5,0,-1.472492718,-1.004712836,-0.536124017,-1.222182171,-1.004755332,-0.78702611,-1.004761598
NREXP318,PEG,500,7,0,0,-1.591616662,-1.259140138,-0.65524796,-1.441473824,-1.273566628,-1.006317763,-1.275834572
NREXP318,PEG,500,7,0.5,0.246005872,-1.660289,-1.387202807,-0.723920299,-1.55845902,-1.408022314,-1.123302959,-1.411351414
NREXP318,PEG,500,7,1,0.246005872,-1.684014384,-1.436542214,-0.747645683,-1.601791274,-1.460155421,-1.166635213,-1.463969423
NREXP318,PEG,500,7,1.5,0.246005872,-1.681472284,-1.4310404,-0.745103582,-1.597098537,-1.454344923,-1.161942476,-1.458115246
NREXP318,PEG,500,7,2,0.246005872,-1.651421749,-1.367868655,-0.715053047,-1.542044164,-1.387600264,-1.106888103,-1.390776079
NREXP318,PEG,500,7,2.5,0.029663722,-1.57272148,-1.215974383,-0.636352778,-1.405405789,-1.227859633,-0.970249728,-1.229753669
NREXP318,PEG,500,7,3,0.029723426,-1.535519487,-1.13743084,-0.599150785,-1.337158449,-1.144873347,-0.902002388,-1.146037987
NREXP318,PEG,500,7,3.5,0.029723426,-1.514894276,-1.093352796,-0.578525575,-1.29917457,-1.098300154,-0.86401851,-1.099069789
NREXP318,PEG,500,7,4,0,-1.499169363,-1.061634607,-0.562800661,-1.271266627,-1.064891567,-0.836110566,-1.06540076
NREXP318,PEG,500,7,4.5,0.04279596,-1.499259935,-1.058865421,-0.562891233,-1.269870462,-1.061820273,-0.834714401,-1.062285151
NREXP318,PEG,500,7,5,0,-1.487477781,-1.036658079,-0.55110908,-1.249749141,-1.038505562,-0.814593081,-1.038796221
NREXP318,PEG,500,7,5.5,0,-1.484746745,-1.030838178,-0.548378044,-1.244726996,-1.032357332,-0.809570936,-1.032596745
NREXP318,PEG,500,7,6,0.033191398,-1.489428429,-1.038486741,-0.553059727,-1.252114247,-1.040323634,-0.816958186,-1.040615278
NREXP318,PEG,500,7,6.5,0,-1.482950813,-1.02697569,-0.546582112,-1.241414403,-1.028276728,-0.806258342,-1.028483
NREXP318,PEG,500,8,0,0,-1.581649599,-1.237618464,-0.645280897,-1.423071452,-1.250831016,-0.987915391,-1.252917959
NREXP318,PEG,500,8,0.5,0.253376834,-1.64541895,-1.354707887,-0.709050248,-1.530741395,-1.373659719,-1.095585334,-1.3766967
NREXP318,PEG,500,8,1,0.253376834,-1.651921813,-1.368583731,-0.715553111,-1.542722901,-1.388325073,-1.10756684,-1.391491672
NREXP318,PEG,500,8,1.5,0,-1.604814506,-1.286153263,-0.668445805,-1.465467673,-1.302111081,-1.030311612,-1.304660585
NREXP318,PEG,500,8,2,0.193437221,-1.638400827,-1.344564685,-0.702032125,-1.520233124,-1.3631607,-1.085077064,-1.366130654
NREXP318,PEG,500,8,2.5,0.193437221,-1.646499182,-1.360803507,-0.71013048,-1.534849858,-1.380313999,-1.099693797,-1.383456699
NREXP318,PEG,500,8,3,0.193437221,-1.637943218,-1.342388924,-0.701574517,-1.519065529,-1.36085947,-1.083909468,-1.363843863
NREXP318,PEG,500,8,3.5,0.193437221,-1.608323143,-1.279981206,-0.671954442,-1.464764432,-1.294922803,-1.029608371,-1.297325113
NREXP318,PEG,500,8,4,0,-1.537324225,-1.14280637,-0.600955523,-1.341428339,-1.150655827,-0.906272279,-1.151901104
