Experiment,Treatment,Concentration,Distance,1,2,3,4
NREXP241,Mannitol,320,9.004,-0.0186442686,NA,NA,NA
NREXP241,Mannitol,320,9.255,NA,0.0557007576,NA,NA
NREXP241,Mannitol,320,9.674,NA,NA,NA,-0.0212627199
NREXP241,Mannitol,320,9.735,NA,0.0156743704,NA,NA
NREXP241,Mannitol,320,10.15,NA,NA,0.000288902,NA
NREXP241,Mannitol,320,10.389,-0.0290546038,NA,NA,NA
NREXP241,Mannitol,320,10.729,NA,NA,NA,-0.0104704439
NREXP241,Mannitol,320,11.021,NA,-0.0360543721,NA,NA
NREXP241,Mannitol,320,11.658,NA,0.0857603337,NA,NA
NREXP241,Mannitol,320,11.829,0.0056234118,NA,NA,NA
NREXP241,Mannitol,320,12.088,NA,NA,NA,0.001954364
NREXP241,Mannitol,320,12.204,NA,NA,-0.0118525721,NA
NREXP241,Mannitol,320,13.057,-0.0011270594,NA,NA,NA
NREXP241,Mannitol,320,13.238,NA,NA,NA,-0.0127069962
NREXP241,Mannitol,320,13.255,NA,NA,0.0260707033,NA
NREXP241,Mannitol,320,13.457,NA,-0.03157344,NA,NA
NREXP241,Mannitol,320,13.776,-0.0023215071,NA,NA,NA
NREXP241,Mannitol,320,14.289,NA,NA,NA,0.0710612104
NREXP241,Mannitol,320,14.5,NA,NA,-0.0121510362,NA
NREXP241,Mannitol,320,15.867,NA,NA,NA,-0.0234903252
NREXP241,Mannitol,320,15.887,NA,NA,-0.0231530831,NA
NREXP241,Mannitol,320,16.207,NA,0.0055979954,NA,NA
NREXP241,Mannitol,320,17.463,NA,NA,0.0170016544,NA
NREXP241,Mannitol,320,17.628,NA,NA,NA,-0.0222010128
NREXP241,Mannitol,320,21.001,NA,NA,-0.0030303801,NA
NREXP241,Mannitol,440,0,0,0,0,0
NREXP241,Mannitol,440,0.723,NA,0.257168955,NA,NA
NREXP241,Mannitol,440,0.955,NA,NA,NA,0.1288341239
NREXP241,Mannitol,440,1.246,NA,NA,0.0639369981,NA
NREXP241,Mannitol,440,1.298,0.057717453,NA,NA,NA
NREXP241,Mannitol,440,1.446,NA,0.1944511858,NA,NA
NREXP241,Mannitol,440,1.624,NA,NA,NA,0.2103937957
NREXP241,Mannitol,440,1.916,NA,NA,0.0683793817,NA
NREXP241,Mannitol,440,2.111,NA,NA,NA,0.3557793818
NREXP241,Mannitol,440,2.349,NA,NA,0.9056328617,NA
NREXP241,Mannitol,440,2.387,0.1732679432,NA,NA,NA
NREXP241,Mannitol,440,2.454,NA,0.2584919882,NA,NA
NREXP241,Mannitol,440,3.051,0.0686877192,NA,NA,NA
NREXP241,Mannitol,440,3.067,NA,NA,0.0222230668,NA
NREXP241,Mannitol,440,3.116,NA,NA,NA,0.1232970634
NREXP241,Mannitol,440,3.319,NA,0.0436165873,NA,NA
NREXP241,Mannitol,440,3.436,0.474133277,NA,NA,NA
NREXP241,Mannitol,440,3.737,NA,NA,0.1926209297,NA
NREXP241,Mannitol,440,4.583,NA,0.0208553555,NA,NA
NREXP241,Mannitol,440,4.599,NA,NA,0.0083207406,NA
NREXP241,Mannitol,440,4.644,0.0799136358,NA,NA,NA
NREXP241,Mannitol,440,4.695,NA,NA,NA,0.0128143912
NREXP241,Mannitol,440,4.936,NA,NA,0.0661989807,NA
NREXP241,Mannitol,440,5.612,0.0115010919,NA,NA,NA
NREXP241,Mannitol,440,5.707,NA,NA,0.0103614857,NA
NREXP241,Mannitol,440,5.881,NA,-0.0290749569,NA,NA
NREXP241,Mannitol,440,6.139,-0.0242809465,NA,NA,NA
NREXP241,Mannitol,440,6.473,NA,NA,0.0003776855,NA
NREXP241,Mannitol,440,7.046,-0.042067984,NA,NA,NA
NREXP241,Mannitol,440,7.229,NA,NA,NA,-0.0051747759
NREXP241,Mannitol,440,7.274,NA,0.0204963247,NA,NA
NREXP241,Mannitol,440,7.285,NA,NA,-0.0055396105,NA
NREXP241,Mannitol,440,7.834,0.0746924693,NA,NA,NA
NREXP241,Mannitol,440,8.008,NA,NA,-0.0189874252,NA
NREXP241,Mannitol,440,8.526,NA,NA,NA,-0.0082769875
NREXP241,Mannitol,440,8.756,NA,0.0214863797,NA,NA
NREXP241,Mannitol,440,8.773,NA,NA,0.0115769026,NA
NREXP241,Mannitol,440,9.707,0.0255191487,NA,NA,NA
NREXP241,Mannitol,440,9.82,NA,NA,NA,-0.0067381972
NREXP241,Mannitol,440,9.873,NA,NA,0.0055835996,NA
NREXP241,Mannitol,440,10.869,-0.0866706631,NA,NA,NA
NREXP241,Mannitol,440,10.881,NA,NA,-0.0146926745,NA
NREXP241,Mannitol,440,11.003,NA,0.0006113306,NA,NA
NREXP241,Mannitol,440,11.397,NA,NA,NA,-0.0087057105
NREXP241,Mannitol,440,11.981,NA,NA,0.0084861419,NA
NREXP241,Mannitol,440,12.592,0.0108652579,NA,NA,NA
NREXP241,Mannitol,440,12.681,NA,-0.0051808059,NA,NA
NREXP241,Mannitol,440,12.985,NA,NA,NA,0.0208406362
NREXP241,Mannitol,440,13.271,NA,NA,0.0236023453,NA
NREXP241,Mannitol,440,13.931,NA,0.0182488668,NA,NA
NREXP241,Mannitol,440,14.1,NA,NA,NA,0.0137946945
NREXP241,Mannitol,440,14.118,0.0228276515,NA,NA,NA
NREXP241,Mannitol,440,14.418,NA,NA,0.0078524757,NA
NREXP241,Mannitol,440,15.393,0.0171704706,NA,NA,NA
NREXP241,Mannitol,440,15.661,NA,NA,-0.0359998994,NA
NREXP241,Mannitol,440,15.705,NA,-0.0149769429,NA,NA
NREXP241,Mannitol,440,15.736,NA,NA,NA,-0.0048091451
NREXP241,Mannitol,440,16.829,NA,-0.0030176801,NA,NA
NREXP241,Mannitol,440,17.119,-0.0496112897,NA,NA,NA
NREXP241,Mannitol,440,17.181,NA,NA,NA,-0.0038131478
NREXP241,Mannitol,440,17.479,NA,0.0092531398,NA,NA
NREXP241,Mannitol,440,18.435,NA,NA,0.0166251378,NA
NREXP241,Mannitol,440,18.57,0.0296164194,NA,NA,NA
NREXP241,Mannitol,440,19.637,NA,-0.0267962247,NA,NA
NREXP241,Mannitol,440,19.685,0.0116156412,NA,NA,NA
NREXP241,Mannitol,440,20.909,0.0429682271,NA,NA,NA
NREXP241,Mannitol,440,21.083,NA,-0.0048836649,NA,NA
NREXP241,Mannitol,440,22.288,-0.0472806209,NA,NA,NA
NREXP241,Mannitol,440,23.45,0.0179755221,NA,NA,NA
NREXP241,Mannitol,560,0,0,0,0,0
NREXP241,Mannitol,560,0.71,NA,NA,NA,-0.0111638359
NREXP241,Mannitol,560,0.766,NA,NA,0.0366660372,NA
NREXP241,Mannitol,560,1.127,0.1453942469,NA,NA,NA
NREXP241,Mannitol,560,1.255,NA,NA,NA,0.1430739808
NREXP241,Mannitol,560,1.262,NA,-0.0094731661,NA,NA
NREXP241,Mannitol,560,1.839,NA,0.3656096826,NA,NA
NREXP241,Mannitol,560,1.846,NA,NA,NA,0.2672611305
NREXP241,Mannitol,560,2.164,NA,NA,0.092257272,NA
NREXP241,Mannitol,560,2.175,0.151882699,NA,NA,NA
NREXP241,Mannitol,560,2.312,NA,0.2370698314,NA,NA
NREXP241,Mannitol,560,2.427,NA,NA,NA,0.4186221238
NREXP241,Mannitol,560,2.528,NA,NA,0.8077978435,NA
NREXP241,Mannitol,560,2.72,0.3049502202,NA,NA,NA
NREXP241,Mannitol,560,2.785,NA,0.1980844579,NA,NA
NREXP241,Mannitol,560,3.168,NA,NA,NA,0.1976865977
NREXP241,Mannitol,560,3.251,NA,NA,0.1495546555,NA
NREXP241,Mannitol,560,3.533,0.0687772489,NA,NA,NA
NREXP241,Mannitol,560,3.703,NA,0.174976377,NA,NA
NREXP241,Mannitol,560,3.961,NA,NA,0.1203062475,NA
NREXP241,Mannitol,560,3.974,-0.095931845,NA,NA,NA
NREXP241,Mannitol,560,4.756,NA,NA,NA,0.0470528969
NREXP241,Mannitol,560,4.822,NA,NA,0.0292050273,NA
NREXP241,Mannitol,560,4.852,0.0171701508,NA,NA,NA
NREXP241,Mannitol,560,4.921,NA,-0.0030104781,NA,NA
NREXP241,Mannitol,560,5.594,NA,NA,-0.0183085806,NA
NREXP241,Mannitol,560,5.76,NA,NA,NA,0.012959858
NREXP241,Mannitol,560,6.076,0.0180084239,NA,NA,NA
NREXP241,Mannitol,560,6.206,NA,0.0584351015,NA,NA
NREXP241,Mannitol,560,6.372,NA,NA,0.0557632721,NA
NREXP241,Mannitol,560,7.113,NA,NA,-0.0355448276,NA
NREXP241,Mannitol,560,7.158,NA,NA,NA,-0.009980489
NREXP241,Mannitol,560,7.299,-0.0029935573,NA,NA,NA
NREXP241,Mannitol,560,7.735,NA,-0.0699421644,NA,NA
NREXP241,Mannitol,560,7.973,NA,NA,0.0349510759,NA
NREXP241,Mannitol,560,8.71,-0.00833693,NA,NA,NA
NREXP241,Mannitol,560,8.958,NA,NA,-0.0378105308,NA
NREXP241,Mannitol,560,9.022,NA,NA,NA,0.0016315233
NREXP241,Mannitol,560,9.211,NA,0.039521163,NA,NA
NREXP241,Mannitol,560,9.966,0.0168213789,NA,NA,NA
NREXP241,Mannitol,560,10.208,NA,NA,0.0121101948,NA
NREXP241,Mannitol,560,10.885,NA,NA,NA,0.0209789945
NREXP241,Mannitol,560,11.355,0.0048944668,NA,NA,NA
NREXP241,Mannitol,560,11.364,NA,NA,0.0237188106,NA
NREXP241,Mannitol,560,11.494,NA,0.0001930804,NA,NA
NREXP241,Mannitol,560,12.419,NA,NA,-0.0348368091,NA
NREXP241,Mannitol,560,12.641,-0.0099096597,NA,NA,NA
NREXP241,Mannitol,560,12.7,NA,-0.0170811605,NA,NA
NREXP241,Mannitol,560,13.098,NA,NA,NA,-0.0062558649
NREXP241,Mannitol,560,13.849,NA,0.0271465601,NA,NA
NREXP241,Mannitol,560,14.817,0.0133718851,NA,NA,NA
NREXP241,Mannitol,560,14.825,NA,NA,0.0002373077,NA
NREXP241,Mannitol,560,15.08,NA,NA,NA,-0.003117344
NREXP241,Mannitol,560,16.057,-0.0276029383,NA,NA,NA
NREXP241,Mannitol,560,16.521,NA,NA,0.0207666077,NA
NREXP241,Mannitol,560,16.713,NA,NA,NA,0.0240533819
NREXP241,Mannitol,560,18.558,NA,NA,NA,-0.0294841868
NREXP241,Mannitol,560,20.785,NA,NA,NA,0.00838841
NREXP243,Control,0,0,0,0,0,0
NREXP243,Control,0,1.026,NA,NA,0.1210241818,NA
NREXP243,Control,0,1.107,NA,0.019752543,NA,NA
NREXP243,Control,0,1.713,NA,0.1512708334,NA,NA
NREXP243,Control,0,1.819,NA,NA,-0.1019429282,NA
NREXP243,Control,0,2.15,NA,NA,0.5947164768,NA
NREXP243,Control,0,2.448,NA,0.3099358497,NA,NA
NREXP243,Control,0,2.488,0.1964746033,NA,NA,NA
NREXP243,Control,0,2.703,NA,NA,0.1850373902,NA
NREXP243,Control,0,2.935,NA,NA,1.0676031996,NA
NREXP243,Control,0,3.353,0.6644350006,NA,NA,NA
NREXP243,Control,0,3.505,NA,NA,NA,0.2505383231
NREXP243,Control,0,3.758,NA,NA,0.4629018795,NA
NREXP243,Control,0,3.871,NA,0.4020208385,NA,NA
NREXP243,Control,0,4.005,NA,NA,NA,0.2394399669
NREXP243,Control,0,4.308,0.2823446419,NA,NA,NA
NREXP243,Control,0,4.487,NA,NA,0.3963835036,NA
NREXP243,Control,0,4.558,NA,NA,NA,0.4902613879
NREXP243,Control,0,5.156,NA,NA,NA,0.1283561821
NREXP243,Control,0,5.459,NA,0.0368436272,NA,NA
NREXP243,Control,0,5.486,NA,NA,NA,0.1583561214
NREXP243,Control,0,5.601,NA,NA,0.0218245351,NA
NREXP243,Control,0,6.04,0.0352929177,NA,NA,NA
NREXP243,Control,0,6.137,NA,NA,NA,-0.0101244277
NREXP243,Control,0,6.549,NA,NA,NA,0.1966094588
NREXP243,Control,0,7.354,NA,NA,NA,-0.087064689
NREXP243,Control,0,7.484,NA,-0.0027319106,NA,NA
NREXP243,Control,0,7.564,NA,NA,0.0233203502,NA
NREXP243,Control,0,7.818,NA,NA,NA,0.1699478074
NREXP243,Control,0,7.997,-0.0098688335,NA,NA,NA
NREXP243,Control,0,8.443,NA,0.0124956134,NA,NA
NREXP243,Control,0,8.838,NA,NA,-0.0540140186,NA
NREXP243,Control,0,9.021,NA,NA,NA,-0.0549143844
NREXP243,Control,0,9.092,0.0081816286,NA,NA,NA
NREXP243,Control,0,9.989,NA,0.0003201408,NA,NA
NREXP243,Control,0,10.175,NA,NA,0.022756618,NA
NREXP243,Control,0,10.462,0.0128998911,NA,NA,NA
NREXP243,Control,0,10.853,NA,-0.0174964674,NA,NA
NREXP243,Control,0,10.86,NA,NA,NA,0.0321803518
NREXP243,Control,0,11.455,NA,NA,-0.010064645,NA
NREXP243,Control,0,11.736,0.0155703815,NA,NA,NA
NREXP243,Control,0,11.885,NA,NA,NA,0.0201013906
NREXP243,Control,0,12.31,NA,-0.0014911004,NA,NA
NREXP243,Control,0,12.709,NA,NA,NA,-0.0384242042
NREXP243,Control,0,13.208,-0.0234313537,NA,NA,NA
NREXP243,Control,0,13.31,NA,NA,-0.0095406372,NA
NREXP243,Control,0,13.493,NA,0.0048455576,NA,NA
NREXP243,Control,0,13.602,NA,NA,NA,0.0138355082
NREXP243,Control,0,14.257,-0.0177366761,NA,NA,NA
NREXP243,Control,0,14.495,NA,NA,-0.0055319857,NA
NREXP243,Control,0,14.932,NA,NA,NA,-0.0616140273
NREXP243,Control,0,15.388,NA,NA,0.0369172018,NA
NREXP243,Control,0,15.404,NA,0.0081488718,NA,NA
NREXP243,Control,0,15.894,0.0173294503,NA,NA,NA
NREXP243,Control,0,16.899,NA,NA,-0.0039579633,NA
NREXP243,Control,0,16.966,NA,0.0064630342,NA,NA
NREXP243,Control,0,17.349,0.0186424423,NA,NA,NA
NREXP243,Control,0,17.88,NA,-0.0047917905,NA,NA
NREXP243,Control,0,18.674,-0.0752402656,NA,NA,NA
NREXP243,Control,0,19.627,NA,NA,-0.0105121792,NA
NREXP243,Control,0,22.366,0.0075337162,NA,NA,NA
NREXP243,Mannitol,320,0,0,0,0,0
NREXP243,Mannitol,320,0.375,NA,NA,NA,0.3047289476
NREXP243,Mannitol,320,0.5,NA,NA,0.1016356679,NA
NREXP243,Mannitol,320,0.874,NA,0.0973610363,NA,NA
NREXP243,Mannitol,320,0.875,NA,NA,NA,0.0048407372
NREXP243,Mannitol,320,1.099,0.0522346591,NA,NA,NA
NREXP243,Mannitol,320,1.233,NA,NA,0.064096124,NA
NREXP243,Mannitol,320,1.306,NA,NA,NA,0.1352687458
NREXP243,Mannitol,320,1.383,NA,0.2189988863,NA,NA
NREXP243,Mannitol,320,1.554,NA,NA,0.1539408494,NA
NREXP243,Mannitol,320,1.601,0.1702339104,NA,NA,NA
NREXP243,Mannitol,320,1.729,NA,0.4663938418,NA,NA
NREXP243,Mannitol,320,1.853,NA,NA,NA,0.3980562411
NREXP243,Mannitol,320,2.161,NA,NA,0.3081658392,NA
NREXP243,Mannitol,320,2.276,NA,0.0817739283,NA,NA
NREXP243,Mannitol,320,2.289,0.4985899588,NA,NA,NA
NREXP243,Mannitol,320,2.537,NA,NA,NA,0.643367148
NREXP243,Mannitol,320,2.618,NA,NA,0.4379378356,NA
NREXP243,Mannitol,320,2.753,0.0775107429,NA,NA,NA
NREXP243,Mannitol,320,2.823,NA,0.5779323387,NA,NA
NREXP243,Mannitol,320,3.265,NA,NA,NA,0.0820435207
NREXP243,Mannitol,320,3.313,NA,NA,0.2197406803,NA
NREXP243,Mannitol,320,3.344,0.1593426039,NA,NA,NA
NREXP243,Mannitol,320,3.556,NA,0.1276985195,NA,NA
NREXP243,Mannitol,320,3.935,0.0196664843,NA,NA,NA
NREXP243,Mannitol,320,4.075,NA,0.0531976016,NA,NA
NREXP243,Mannitol,320,4.089,NA,NA,NA,-0.0367515851
NREXP243,Mannitol,320,4.181,NA,NA,0.0422985961,NA
NREXP243,Mannitol,320,4.731,NA,NA,NA,0.1590960264
NREXP243,Mannitol,320,4.968,NA,0.0351831351,NA,NA
NREXP243,Mannitol,320,5.284,NA,NA,NA,0.0062625875
NREXP243,Mannitol,320,5.305,0.0162569403,NA,NA,NA
NREXP243,Mannitol,320,5.5,NA,NA,-0.0143833781,NA
NREXP243,Mannitol,320,6.346,NA,NA,NA,0.019405816
NREXP243,Mannitol,320,6.35,NA,-0.0572820696,NA,NA
NREXP243,Mannitol,320,6.355,-0.0063836575,NA,NA,NA
NREXP243,Mannitol,320,6.455,NA,NA,0.032551015,NA
NREXP243,Mannitol,320,7.31,NA,NA,NA,0.0123367018
NREXP243,Mannitol,320,7.447,-0.0051694109,NA,NA,NA
NREXP243,Mannitol,320,7.546,NA,NA,-0.0070270102,NA
NREXP243,Mannitol,320,7.696,NA,0.0387502274,NA,NA
NREXP243,Mannitol,320,8.405,NA,NA,NA,0.0121787922
NREXP243,Mannitol,320,8.623,NA,0.0178550061,NA,NA
NREXP243,Mannitol,320,8.633,0.0118755144,NA,NA,NA
NREXP243,Mannitol,320,8.826,NA,NA,-0.0317812128,NA
NREXP243,Mannitol,320,9.685,NA,NA,NA,-0.0377553619
NREXP243,Mannitol,320,9.842,NA,NA,0.0181652797,NA
NREXP243,Mannitol,320,9.925,NA,-0.0537973991,NA,NA
NREXP243,Mannitol,320,10.576,0.0164351175,NA,NA,NA
NREXP243,Mannitol,320,10.888,NA,0.0997286777,NA,NA
NREXP243,Mannitol,320,10.965,NA,NA,NA,0.0110767482
NREXP243,Mannitol,320,11.173,NA,NA,-0.0068203606,NA
NREXP243,Mannitol,320,11.781,NA,-0.0191684861,NA,NA
NREXP243,Mannitol,320,12.17,-0.0295195577,NA,NA,NA
NREXP243,Mannitol,320,12.774,NA,-0.004824328,NA,NA
NREXP243,Mannitol,320,12.973,NA,NA,NA,-0.003780196
NREXP243,Mannitol,320,12.992,NA,NA,-0.0057402687,NA
NREXP243,Mannitol,320,14.997,0.000773961,NA,NA,NA
NREXP243,Mannitol,320,15.156,NA,NA,NA,-0.000547571
NREXP243,Mannitol,320,15.205,NA,-0.0122328669,NA,NA
NREXP243,Mannitol,320,16.089,-0.0044158278,NA,NA,NA
NREXP243,Mannitol,320,16.573,NA,0.0171795155,NA,NA
NREXP243,Mannitol,320,16.75,NA,NA,NA,-0.001467334
NREXP243,Mannitol,320,18.354,NA,NA,0.0053434491,NA
NREXP243,Mannitol,320,18.528,NA,NA,NA,0.0222260152
NREXP243,Mannitol,320,21.672,NA,NA,-0.002177848,NA
NREXP243,Mannitol,440,0,0,0,0,0
NREXP243,Mannitol,440,0.366,NA,NA,0.1523017433,NA
NREXP243,Mannitol,440,0.431,NA,0.1755394619,NA,NA
NREXP243,Mannitol,440,0.741,NA,NA,0.1256124111,NA
NREXP243,Mannitol,440,0.865,0.1581774908,NA,NA,NA
NREXP243,Mannitol,440,0.961,NA,-0.041157809,NA,NA
NREXP243,Mannitol,440,1.049,NA,NA,NA,0.071297029
NREXP243,Mannitol,440,1.063,NA,NA,0.2160925057,NA
NREXP243,Mannitol,440,1.316,NA,0.1724951512,NA,NA
NREXP243,Mannitol,440,1.627,0.290171319,NA,NA,NA
NREXP243,Mannitol,440,1.696,NA,NA,0.1194019146,NA
NREXP243,Mannitol,440,1.711,NA,NA,NA,0.2208727622
NREXP243,Mannitol,440,2.12,NA,NA,NA,0.3627377538
NREXP243,Mannitol,440,2.127,NA,NA,0.6324198797,NA
NREXP243,Mannitol,440,2.18,0.4006668141,NA,NA,NA
NREXP243,Mannitol,440,2.283,NA,0.223148294,NA,NA
NREXP243,Mannitol,440,2.627,NA,NA,0.2912716043,NA
NREXP243,Mannitol,440,2.808,NA,NA,NA,0.1606643431
NREXP243,Mannitol,440,3.028,NA,0.4554669827,NA,NA
NREXP243,Mannitol,440,3.143,0.2498001394,NA,NA,NA
NREXP243,Mannitol,440,3.361,NA,NA,NA,0.3047241401
NREXP243,Mannitol,440,3.533,NA,NA,0.1533590105,NA
NREXP243,Mannitol,440,4.099,-0.0212523705,NA,NA,NA
NREXP243,Mannitol,440,4.101,NA,NA,NA,-0.0028722199
NREXP243,Mannitol,440,4.328,NA,0.1003228402,NA,NA
NREXP243,Mannitol,440,4.632,NA,NA,0.0762341195,NA
NREXP243,Mannitol,440,4.694,NA,NA,NA,0.038474871
NREXP243,Mannitol,440,4.91,NA,0.1318698977,NA,NA
NREXP243,Mannitol,440,5.013,-0.0196116683,NA,NA,NA
NREXP243,Mannitol,440,5.365,NA,NA,0.0101223704,NA
NREXP243,Mannitol,440,5.559,NA,NA,NA,0.0830154933
NREXP243,Mannitol,440,6.049,NA,-0.0407358334,NA,NA
NREXP243,Mannitol,440,6.226,0.0276229257,NA,NA,NA
NREXP243,Mannitol,440,6.229,NA,NA,-0.0585320464,NA
NREXP243,Mannitol,440,6.56,NA,NA,NA,-0.0403941998
NREXP243,Mannitol,440,6.845,NA,0.0439975623,NA,NA
NREXP243,Mannitol,440,8.068,NA,-0.0346372936,NA,NA
NREXP243,Mannitol,440,8.151,NA,NA,NA,0.0199536226
NREXP243,Mannitol,440,8.455,-0.0145445836,NA,NA,NA
NREXP243,Mannitol,440,8.739,NA,NA,-0.0080868233,NA
NREXP243,Mannitol,440,8.907,NA,0.0514078599,NA,NA
NREXP243,Mannitol,440,9.651,NA,NA,NA,-0.0155104317
NREXP243,Mannitol,440,9.928,NA,0.0167089752,NA,NA
NREXP243,Mannitol,440,10.123,-0.0116563265,NA,NA,NA
NREXP243,Mannitol,440,10.382,NA,NA,0.0203014058,NA
NREXP243,Mannitol,440,10.878,NA,NA,NA,0.0041942877
NREXP243,Mannitol,440,11.132,NA,0.0004647627,NA,NA
NREXP243,Mannitol,440,11.319,NA,NA,-0.0121079887,NA
NREXP243,Mannitol,440,11.76,0.029004624,NA,NA,NA
NREXP243,Mannitol,440,11.94,NA,NA,NA,0.0240856114
NREXP243,Mannitol,440,12.379,NA,NA,-0.0085283503,NA
NREXP243,Mannitol,440,12.83,NA,0.0011087083,NA,NA
NREXP243,Mannitol,440,13.233,NA,NA,0.0234700777,NA
NREXP243,Mannitol,440,13.277,0.0060322602,NA,NA,NA
NREXP243,Mannitol,440,13.651,NA,NA,NA,-0.0184485167
NREXP243,Mannitol,440,14.269,NA,NA,0.0259367011,NA
NREXP243,Mannitol,440,14.399,NA,-0.0225642224,NA,NA
NREXP243,Mannitol,440,15.603,NA,0.0314100076,NA,NA
NREXP243,Mannitol,440,15.777,0.0101281287,NA,NA,NA
NREXP243,Mannitol,440,16.184,NA,NA,NA,-5.19517996102984E-005
NREXP243,Mannitol,440,16.904,NA,0.0017373043,NA,NA
NREXP243,Mannitol,440,17.414,0.0230653846,NA,NA,NA
NREXP243,Mannitol,440,17.86,NA,-0.0239543631,NA,NA
NREXP243,Mannitol,440,18.464,NA,NA,NA,0.014383804
NREXP243,Mannitol,440,18.784,0.016292131,NA,NA,NA
NREXP243,Mannitol,440,18.811,NA,NA,-0.0117898967,NA
NREXP243,Mannitol,440,18.996,NA,0.0209306259,NA,NA
NREXP243,Mannitol,440,21.376,NA,-0.0072088177,NA,NA
NREXP243,Mannitol,560,0,0,0,0,0
NREXP243,Mannitol,560,0.643,NA,NA,NA,0.0136255171
NREXP243,Mannitol,560,0.706,0.3088836121,NA,NA,NA
NREXP243,Mannitol,560,0.75,NA,0.0942261046,NA,NA
NREXP243,Mannitol,560,0.805,NA,NA,0.1989285939,NA
NREXP243,Mannitol,560,0.916,NA,NA,NA,0.1076241183
NREXP243,Mannitol,560,1.162,0.0514492782,NA,NA,NA
NREXP243,Mannitol,560,1.181,NA,0.1865677855,NA,NA
NREXP243,Mannitol,560,1.467,NA,NA,-0.0099455892,NA
NREXP243,Mannitol,560,1.558,NA,NA,NA,0.2951230323
NREXP243,Mannitol,560,1.73,NA,0.2015978513,NA,NA
NREXP243,Mannitol,560,1.831,NA,NA,0.784011731,NA
NREXP243,Mannitol,560,1.891,0.1233088189,NA,NA,NA
NREXP243,Mannitol,560,2.336,NA,NA,NA,0.2846985515
NREXP243,Mannitol,560,2.425,NA,0.1573294169,NA,NA
NREXP243,Mannitol,560,2.429,NA,NA,0.1419724877,NA
NREXP243,Mannitol,560,2.774,0.1549899743,NA,NA,NA
NREXP243,Mannitol,560,2.943,NA,NA,NA,0.1468866613
NREXP243,Mannitol,560,3.021,NA,NA,0.3316241299,NA
NREXP243,Mannitol,560,3.032,NA,0.1847976863,NA,NA
NREXP243,Mannitol,560,3.306,0.2011378037,NA,NA,NA
NREXP243,Mannitol,560,3.683,NA,NA,NA,0.0136390018
NREXP243,Mannitol,560,3.72,NA,0.1144975765,NA,NA
NREXP243,Mannitol,560,3.783,NA,NA,0.0522852867,NA
NREXP243,Mannitol,560,4.094,NA,NA,NA,0.0718770509
NREXP243,Mannitol,560,4.516,NA,NA,0.0921191003,NA
NREXP243,Mannitol,560,4.75,0.0218010714,NA,NA,NA
NREXP243,Mannitol,560,4.86,NA,0.0189773307,NA,NA
NREXP243,Mannitol,560,5.37,NA,NA,NA,0.0120714394
NREXP243,Mannitol,560,5.884,NA,NA,0.0323494242,NA
NREXP243,Mannitol,560,5.963,0.0192648327,NA,NA,NA
NREXP243,Mannitol,560,6.922,NA,NA,NA,-0.0195395914
NREXP243,Mannitol,560,7.398,-0.0212561963,NA,NA,NA
NREXP243,Mannitol,560,7.836,NA,NA,0.0148972075,NA
NREXP243,Mannitol,560,7.877,NA,-0.0225905891,NA,NA
NREXP243,Mannitol,560,7.96,NA,NA,NA,0.0282426924
NREXP243,Mannitol,560,9.224,-0.0038580983,NA,NA,NA
NREXP243,Mannitol,560,9.587,NA,NA,NA,0.0081754729
NREXP243,Mannitol,560,9.687,NA,NA,-0.0217567674,NA
NREXP243,Mannitol,560,10.141,NA,0.0195903831,NA,NA
NREXP243,Mannitol,560,10.57,0.0167814303,NA,NA,NA
NREXP243,Mannitol,560,11.114,NA,NA,0.0071177011,NA
NREXP243,Mannitol,560,11.264,NA,-0.0343763836,NA,NA
NREXP243,Mannitol,560,12.083,NA,0.0833392984,NA,NA
NREXP243,Mannitol,560,12.202,0.0079286144,NA,NA,NA
NREXP243,Mannitol,560,12.324,NA,NA,NA,-0.005108815
NREXP243,Mannitol,560,12.982,NA,NA,0.0037152396,NA
NREXP243,Mannitol,560,13.276,NA,-0.0035336643,NA,NA
NREXP243,Mannitol,560,13.951,-0.0214791583,NA,NA,NA
NREXP243,Mannitol,560,14.026,NA,NA,NA,0.0128615773
NREXP243,Mannitol,560,14.081,NA,NA,-0.0071936852,NA
NREXP243,Mannitol,560,14.987,NA,-0.012831541,NA,NA
NREXP243,Mannitol,560,15.127,NA,NA,0.0205227194,NA
NREXP243,Mannitol,560,16.019,NA,NA,NA,-0.0453777957
NREXP243,Mannitol,560,16.679,-0.0061315941,NA,NA,NA
NREXP243,Mannitol,560,17.124,NA,-0.0032360585,NA,NA
NREXP243,Mannitol,560,18.014,NA,NA,-0.0100420819,NA
NREXP243,Mannitol,560,18.195,NA,NA,NA,0.0101584673
NREXP243,Mannitol,560,18.447,0.0334805765,NA,NA,NA
NREXP243,Mannitol,560,19.239,NA,-0.0020343671,NA,NA
NREXP243,Mannitol,560,19.249,NA,NA,NA,0.0439939252
NREXP243,Mannitol,560,19.972,NA,NA,0.0280128329,NA
NREXP243,Mannitol,560,20.421,NA,-0.0272133506,NA,NA
NREXP243,Mannitol,560,21.695,NA,0.0318436304,NA,NA
NREXP246,Control,0,0,0,0,0,0
NREXP246,Control,0,1.009,NA,NA,NA,0.1034366956
NREXP246,Control,0,1.196,NA,NA,-0.0288453731,NA
NREXP246,Control,0,1.794,NA,NA,NA,-0.0500237745
NREXP246,Control,0,1.929,NA,NA,0.4297668192,NA
